HIST_DATE,DEAL_NO,REST_TYPE
2021-09-30,501848,LVL3
2021-09-30,501870,LVL1
2021-09-30,501945,LVL1
2021-09-30,502001,LVL2
2021-09-30,502015,LVL1
2021-09-30,502053,LVL3
2021-09-30,502180,LVL3
2021-09-30,502225,LVL1
2021-09-30,502295,LVL1
2021-09-30,502439,LVL1
2021-09-30,502521,LVL3
2021-09-30,502530,LVL1
2021-09-30,502720,LVL1
2021-09-30,502856,LVL1
2021-09-30,502943,LVL1
2021-09-30,502968,LVL1
2021-09-30,503046,LVL3
2021-09-30,503081,LVL2
2021-09-30,503100,LVL3
2021-09-30,503216,LVL3
2021-09-30,503237,LVL3
2021-09-30,503316,LVL1
2021-09-30,503470,LVL3
2021-09-30,503491,LVL3
2021-09-30,503571,LVL2
2021-09-30,503605,LVL1
2021-09-30,503694,LVL1
2021-09-30,503768,LVL1
2021-09-30,503849,LVL1
2021-09-30,503940,LVL1
2021-09-30,503991,LVL1
2021-09-30,504011,LVL3
2021-09-30,504030,LVL1
2021-09-30,504042,LVL1
2021-09-30,504101,LVL1
2021-09-30,504102,LVL1
2021-09-30,504151,LVL2
2021-09-30,504192,LVL1
2021-09-30,504521,LVL1
2021-09-30,504550,LVL1
2021-09-30,504596,LVL2
2021-09-30,504634,LVL1
2021-09-30,504671,LVL1
2021-09-30,504699,LVL1
2021-09-30,504762,LVL1
2021-09-30,504860,LVL3
2021-09-30,504923,LVL1
2021-09-30,505229,LVL1
2021-09-30,505382,LVL1
2021-09-30,505390,LVL3
2021-09-30,505400,LVL1
2021-09-30,505420,LVL1
2021-09-30,505486,LVL1
2021-09-30,505577,LVL1
2021-09-30,505649,LVL3
2021-09-30,505655,LVL1
2021-09-30,505832,LVL1
2021-09-30,505915,LVL1
2021-09-30,505921,LVL1
2021-09-30,505939,LVL1
2021-09-30,505997,LVL2
2021-09-30,506072,LVL1
2021-09-30,506228,LVL1
2021-09-30,506379,LVL1
2021-10-31,500268,LVL1
2021-10-31,500435,LVL1
2021-10-31,500520,LVL2
2021-10-31,500818,LVL2
2021-10-31,501014,LVL3
2021-10-31,501167,LVL3
2021-10-31,501244,LVL1
2021-10-31,501275,LVL1
2021-10-31,501818,LVL1
2021-10-31,501855,LVL1
2021-10-31,501940,LVL1
2021-10-31,502038,LVL1
2021-10-31,502152,LVL1
2021-10-31,502274,LVL3
2021-10-31,502289,LVL1
2021-10-31,502315,LVL3
2021-10-31,502365,LVL1
2021-10-31,502372,LVL1
2021-10-31,502467,LVL1
2021-10-31,502505,LVL1
2021-10-31,502547,LVL1
2021-10-31,502562,LVL3
2021-10-31,502601,LVL2
2021-10-31,502675,LVL3
2021-10-31,502780,LVL1
2021-10-31,502922,LVL1
2021-10-31,503081,LVL3
2021-10-31,503092,LVL2
2021-10-31,503149,LVL1
2021-10-31,503152,LVL3
2021-10-31,503202,LVL1
2021-10-31,503249,LVL1
2021-10-31,503286,LVL1
2021-10-31,503397,LVL1
2021-10-31,503488,LVL1
2021-10-31,503599,LVL1
2021-10-31,503721,LVL1
2021-10-31,503726,LVL1
2021-10-31,503771,LVL1
2021-10-31,503881,LVL1
2021-10-31,503932,LVL1
2021-10-31,504051,LVL1
2021-10-31,504079,LVL3
2021-10-31,504210,LVL1
2021-10-31,504251,LVL1
2021-10-31,504271,LVL2
2021-10-31,504355,LVL1
2021-10-31,504410,LVL1
2021-10-31,504461,LVL1
2021-10-31,504573,LVL1
2021-10-31,504659,LVL3
2021-10-31,504680,LVL1
2021-10-31,504683,LVL1
2021-10-31,504721,LVL1
2021-10-31,504774,LVL1
2021-10-31,504829,LVL1
2021-10-31,504850,LVL2
2021-10-31,504885,LVL1
2021-10-31,504918,LVL1
2021-10-31,504929,LVL1
2021-10-31,505023,LVL1
2021-10-31,505044,LVL1
2021-10-31,505086,LVL3
2021-10-31,505150,LVL1
2021-10-31,505165,LVL1
2021-10-31,505217,LVL2
2021-10-31,505247,LVL1
2021-10-31,505252,LVL1
2021-10-31,505257,LVL3
2021-10-31,505272,LVL1
2021-10-31,505288,LVL1
2021-10-31,505450,LVL3
2021-10-31,505600,LVL3
2021-10-31,505710,LVL1
2021-10-31,505832,LVL1
2021-10-31,505935,LVL1
2021-10-31,506132,LVL1
2021-10-31,506238,LVL1
2021-10-31,506285,LVL1
2021-10-31,506289,LVL1
2021-10-31,506302,LVL1
2021-10-31,506417,LVL1
2021-10-31,506548,LVL1
2021-10-31,506595,LVL3
2021-10-31,506596,LVL3
2021-10-31,506607,LVL1
2021-10-31,506684,LVL3
2021-10-31,506730,LVL1
2021-11-30,500180,LVL1
2021-11-30,500411,LVL1
2021-11-30,500512,LVL2
2021-11-30,500709,LVL1
2021-11-30,500772,LVL1
2021-11-30,500861,LVL1
2021-11-30,501010,LVL1
2021-11-30,501187,LVL1
2021-11-30,501390,LVL3
2021-11-30,501710,LVL3
2021-11-30,501854,LVL1
2021-11-30,501893,LVL3
2021-11-30,501932,LVL1
2021-11-30,501969,LVL1
2021-11-30,502173,LVL3
2021-11-30,502193,LVL3
2021-11-30,502229,LVL1
2021-11-30,502256,LVL3
2021-11-30,502295,LVL3
2021-11-30,502315,LVL1
2021-11-30,502368,LVL1
2021-11-30,502397,LVL1
2021-11-30,502646,LVL1
2021-11-30,502702,LVL3
2021-11-30,502779,LVL3
2021-11-30,502792,LVL1
2021-11-30,502855,LVL3
2021-11-30,503063,LVL3
2021-11-30,503099,LVL1
2021-11-30,503178,LVL1
2021-11-30,503277,LVL1
2021-11-30,503549,LVL1
2021-11-30,503621,LVL1
2021-11-30,503778,LVL1
2021-11-30,503931,LVL2
2021-11-30,503950,LVL1
2021-11-30,503952,LVL3
2021-11-30,504107,LVL1
2021-11-30,504163,LVL3
2021-11-30,504197,LVL3
2021-11-30,504349,LVL2
2021-11-30,504445,LVL3
2021-11-30,504520,LVL1
2021-11-30,504603,LVL1
2021-11-30,504619,LVL2
2021-11-30,504645,LVL1
2021-11-30,505189,LVL2
2021-11-30,505221,LVL1
2021-11-30,505232,LVL1
2021-11-30,505237,LVL1
2021-11-30,505313,LVL1
2021-11-30,505379,LVL3
2021-11-30,505525,LVL1
2021-11-30,505570,LVL3
2021-11-30,505584,LVL3
2021-11-30,505664,LVL3
2021-11-30,505714,LVL1
2021-11-30,505751,LVL1
2021-11-30,505778,LVL3
2021-11-30,505844,LVL3
2021-11-30,505846,LVL2
2021-11-30,505886,LVL3
2021-11-30,505979,LVL1
2021-11-30,506087,LVL1
2021-11-30,506184,LVL1
2021-11-30,506237,LVL1
2021-11-30,506247,LVL1
2021-11-30,506272,LVL1
2021-11-30,506274,LVL1
2021-11-30,506515,LVL3
2021-11-30,506623,LVL1
2021-11-30,506768,LVL1
2021-11-30,506900,LVL1
2021-12-31,500063,LVL1
2021-12-31,500068,LVL1
2021-12-31,500091,LVL1
2021-12-31,500123,LVL1
2021-12-31,500470,LVL1
2021-12-31,500612,LVL3
2021-12-31,500699,LVL1
2021-12-31,500706,LVL3
2021-12-31,500980,LVL3
2021-12-31,500998,LVL3
2021-12-31,501005,LVL3
2021-12-31,501121,LVL3
2021-12-31,501180,LVL1
2021-12-31,501353,LVL3
2021-12-31,501386,LVL2
2021-12-31,501425,LVL3
2021-12-31,501787,LVL1
2021-12-31,501796,LVL3
2021-12-31,501812,LVL3
2021-12-31,501813,LVL1
2021-12-31,501829,LVL3
2021-12-31,501900,LVL1
2021-12-31,501945,LVL1
2021-12-31,501950,LVL1
2021-12-31,502151,LVL2
2021-12-31,502165,LVL3
2021-12-31,502208,LVL3
2021-12-31,502213,LVL3
2021-12-31,502315,LVL1
2021-12-31,502446,LVL1
2021-12-31,502529,LVL1
2021-12-31,502573,LVL1
2021-12-31,502606,LVL1
2021-12-31,502699,LVL1
2021-12-31,502741,LVL1
2021-12-31,502773,LVL1
2021-12-31,502954,LVL1
2021-12-31,503074,LVL1
2021-12-31,503117,LVL1
2021-12-31,503182,LVL1
2021-12-31,503217,LVL1
2021-12-31,503227,LVL1
2021-12-31,503264,LVL1
2021-12-31,503394,LVL3
2021-12-31,503469,LVL1
2021-12-31,503515,LVL3
2021-12-31,503560,LVL1
2021-12-31,503571,LVL3
2021-12-31,503802,LVL1
2021-12-31,504061,LVL1
2021-12-31,504076,LVL1
2021-12-31,504080,LVL3
2021-12-31,504278,LVL1
2021-12-31,504499,LVL3
2021-12-31,504581,LVL3
2021-12-31,504623,LVL1
2021-12-31,504652,LVL3
2021-12-31,504836,LVL2
2021-12-31,504864,LVL1
2021-12-31,505184,LVL1
2021-12-31,505185,LVL3
2021-12-31,505243,LVL1
2021-12-31,505284,LVL1
2021-12-31,505517,LVL1
2021-12-31,505533,LVL1
2021-12-31,505595,LVL3
2021-12-31,505650,LVL1
2021-12-31,505726,LVL1
2021-12-31,505762,LVL1
2021-12-31,505820,LVL1
2021-12-31,505822,LVL1
2021-12-31,505890,LVL1
2021-12-31,505912,LVL1
2021-12-31,505943,LVL3
2021-12-31,505967,LVL1
2021-12-31,506034,LVL1
2021-12-31,506132,LVL1
2021-12-31,506140,LVL3
2021-12-31,506242,LVL1
2021-12-31,506348,LVL1
2021-12-31,506389,LVL1
2021-12-31,506460,LVL2
2021-12-31,506462,LVL3
2021-12-31,506514,LVL3
2021-12-31,506727,LVL3
2021-12-31,506802,LVL1
2021-12-31,506836,LVL1
2021-12-31,507031,LVL3
2021-12-31,507049,LVL1
2021-12-31,507107,LVL2
2021-12-31,507143,LVL1
2022-01-31,500036,LVL1
2022-01-31,500297,LVL1
2022-01-31,500383,LVL1
2022-01-31,500640,LVL1
2022-01-31,500872,LVL1
2022-01-31,501265,LVL1
2022-01-31,501581,LVL1
2022-01-31,501608,LVL1
2022-01-31,501713,LVL3
2022-01-31,501726,LVL3
2022-01-31,501905,LVL3
2022-01-31,501912,LVL1
2022-01-31,501963,LVL1
2022-01-31,502096,LVL3
2022-01-31,502144,LVL2
2022-01-31,502151,LVL3
2022-01-31,502480,LVL3
2022-01-31,502552,LVL2
2022-01-31,502691,LVL1
2022-01-31,502847,LVL1
2022-01-31,502891,LVL1
2022-01-31,502953,LVL1
2022-01-31,503341,LVL1
2022-01-31,503721,LVL3
2022-01-31,503730,LVL3
2022-01-31,503755,LVL1
2022-01-31,503818,LVL1
2022-01-31,503891,LVL3
2022-01-31,503985,LVL1
2022-01-31,504189,LVL1
2022-01-31,504205,LVL1
2022-01-31,504242,LVL1
2022-01-31,504302,LVL1
2022-01-31,504436,LVL1
2022-01-31,504475,LVL1
2022-01-31,504488,LVL1
2022-01-31,504516,LVL1
2022-01-31,504601,LVL1
2022-01-31,504617,LVL1
2022-01-31,504618,LVL1
2022-01-31,504635,LVL1
2022-01-31,504662,LVL1
2022-01-31,504725,LVL3
2022-01-31,504779,LVL1
2022-01-31,504790,LVL3
2022-01-31,504988,LVL1
2022-01-31,504999,LVL1
2022-01-31,505087,LVL3
2022-01-31,505244,LVL1
2022-01-31,505249,LVL1
2022-01-31,505287,LVL1
2022-01-31,505319,LVL1
2022-01-31,505320,LVL1
2022-01-31,505379,LVL1
2022-01-31,505403,LVL3
2022-01-31,505467,LVL1
2022-01-31,505522,LVL1
2022-01-31,505605,LVL1
2022-01-31,505622,LVL1
2022-01-31,505626,LVL1
2022-01-31,505790,LVL2
2022-01-31,505973,LVL3
2022-01-31,506127,LVL3
2022-01-31,506158,LVL1
2022-01-31,506190,LVL1
2022-01-31,506191,LVL1
2022-01-31,506222,LVL1
2022-01-31,506238,LVL2
2022-01-31,506244,LVL1
2022-01-31,506278,LVL1
2022-01-31,506343,LVL3
2022-01-31,506408,LVL3
2022-01-31,506446,LVL1
2022-01-31,506465,LVL1
2022-01-31,506469,LVL3
2022-01-31,506517,LVL1
2022-01-31,506518,LVL3
2022-01-31,506689,LVL1
2022-01-31,506827,LVL1
2022-01-31,506872,LVL1
2022-01-31,507045,LVL1
2022-01-31,507048,LVL3
2022-01-31,507140,LVL3
2022-01-31,507193,LVL1
2022-01-31,507257,LVL2
2022-01-31,507263,LVL1
2022-01-31,507315,LVL3
2022-01-31,507490,LVL1
2022-01-31,507555,LVL1
2022-01-31,507575,LVL1
2022-01-31,507593,LVL1
2022-01-31,507594,LVL1
2022-01-31,507672,LVL1
2022-01-31,507687,LVL1
2022-01-31,507696,LVL1
2022-01-31,507722,LVL2
2022-01-31,507730,LVL1
2022-02-28,500314,LVL1
2022-02-28,500401,LVL3
2022-02-28,500695,LVL3
2022-02-28,500891,LVL3
2022-02-28,501158,LVL1
2022-02-28,501235,LVL3
2022-02-28,501239,LVL1
2022-02-28,501427,LVL3
2022-02-28,502073,LVL1
2022-02-28,502081,LVL1
2022-02-28,502140,LVL1
2022-02-28,502217,LVL3
2022-02-28,502529,LVL1
2022-02-28,502540,LVL1
2022-02-28,502591,LVL3
2022-02-28,502824,LVL1
2022-02-28,502839,LVL1
2022-02-28,502890,LVL1
2022-02-28,502952,LVL1
2022-02-28,503020,LVL3
2022-02-28,503251,LVL3
2022-02-28,503336,LVL1
2022-02-28,503346,LVL1
2022-02-28,503377,LVL1
2022-02-28,503412,LVL3
2022-02-28,503461,LVL1
2022-02-28,503520,LVL3
2022-02-28,503569,LVL1
2022-02-28,503805,LVL3
2022-02-28,504116,LVL3
2022-02-28,504213,LVL3
2022-02-28,504282,LVL3
2022-02-28,504422,LVL3
2022-02-28,504443,LVL3
2022-02-28,504544,LVL1
2022-02-28,504897,LVL1
2022-02-28,505013,LVL2
2022-02-28,505113,LVL1
2022-02-28,505115,LVL1
2022-02-28,505169,LVL1
2022-02-28,505471,LVL1
2022-02-28,505481,LVL3
2022-02-28,505629,LVL1
2022-02-28,505856,LVL3
2022-02-28,505903,LVL1
2022-02-28,505920,LVL1
2022-02-28,505935,LVL3
2022-02-28,505961,LVL1
2022-02-28,506006,LVL3
2022-02-28,506009,LVL1
2022-02-28,506024,LVL1
2022-02-28,506288,LVL1
2022-02-28,506380,LVL2
2022-02-28,506460,LVL3
2022-02-28,506519,LVL2
2022-02-28,506580,LVL3
2022-02-28,506616,LVL3
2022-02-28,506725,LVL3
2022-02-28,506761,LVL1
2022-02-28,506924,LVL1
2022-02-28,507133,LVL1
2022-02-28,507135,LVL1
2022-02-28,507150,LVL1
2022-02-28,507238,LVL1
2022-02-28,507375,LVL1
2022-02-28,507444,LVL1
2022-02-28,507454,LVL1
2022-02-28,507463,LVL1
2022-02-28,507464,LVL2
2022-02-28,507505,LVL1
2022-02-28,507608,LVL1
2022-02-28,507610,LVL1
2022-02-28,507611,LVL3
2022-02-28,507740,LVL3
2022-02-28,507761,LVL3
2022-02-28,507866,LVL1
2022-02-28,507903,LVL3
2022-02-28,507912,LVL1
2022-02-28,507967,LVL1
2022-02-28,507991,LVL1
2022-02-28,507993,LVL1
2022-03-31,500101,LVL1
2022-03-31,500408,LVL3
2022-03-31,500439,LVL3
2022-03-31,500531,LVL1
2022-03-31,500604,LVL2
2022-03-31,500841,LVL3
2022-03-31,500994,LVL1
2022-03-31,501016,LVL3
2022-03-31,501147,LVL1
2022-03-31,501404,LVL3
2022-03-31,501463,LVL1
2022-03-31,501539,LVL1
2022-03-31,501642,LVL1
2022-03-31,501790,LVL1
2022-03-31,501837,LVL1
2022-03-31,501974,LVL1
2022-03-31,502045,LVL1
2022-03-31,502288,LVL1
2022-03-31,502327,LVL3
2022-03-31,502423,LVL3
2022-03-31,502481,LVL3
2022-03-31,502630,LVL1
2022-03-31,502691,LVL3
2022-03-31,502733,LVL1
2022-03-31,502804,LVL1
2022-03-31,502874,LVL3
2022-03-31,502893,LVL1
2022-03-31,503093,LVL3
2022-03-31,503466,LVL2
2022-03-31,503591,LVL1
2022-03-31,503638,LVL3
2022-03-31,503676,LVL2
2022-03-31,503863,LVL1
2022-03-31,503886,LVL1
2022-03-31,503951,LVL1
2022-03-31,504180,LVL1
2022-03-31,504181,LVL3
2022-03-31,504183,LVL3
2022-03-31,504240,LVL3
2022-03-31,504574,LVL1
2022-03-31,504610,LVL3
2022-03-31,504728,LVL1
2022-03-31,504997,LVL1
2022-03-31,505014,LVL3
2022-03-31,505106,LVL1
2022-03-31,505125,LVL3
2022-03-31,505136,LVL1
2022-03-31,505225,LVL1
2022-03-31,505273,LVL2
2022-03-31,505275,LVL1
2022-03-31,505490,LVL1
2022-03-31,505593,LVL3
2022-03-31,505726,LVL1
2022-03-31,505736,LVL3
2022-03-31,505865,LVL1
2022-03-31,505939,LVL3
2022-03-31,505954,LVL1
2022-03-31,506001,LVL3
2022-03-31,506009,LVL1
2022-03-31,506054,LVL2
2022-03-31,506121,LVL1
2022-03-31,506240,LVL3
2022-03-31,506292,LVL1
2022-03-31,506368,LVL1
2022-03-31,506375,LVL1
2022-03-31,506376,LVL1
2022-03-31,506380,LVL3
2022-03-31,506478,LVL1
2022-03-31,506546,LVL1
2022-03-31,506594,LVL3
2022-03-31,506621,LVL1
2022-03-31,506733,LVL3
2022-03-31,506812,LVL2
2022-03-31,506832,LVL1
2022-03-31,506841,LVL1
2022-03-31,506909,LVL1
2022-03-31,506990,LVL3
2022-03-31,507000,LVL3
2022-03-31,507003,LVL3
2022-03-31,507009,LVL1
2022-03-31,507013,LVL1
2022-03-31,507062,LVL3
2022-03-31,507252,LVL1
2022-03-31,507343,LVL3
2022-03-31,507351,LVL3
2022-03-31,507398,LVL1
2022-03-31,507416,LVL1
2022-03-31,507448,LVL1
2022-03-31,507450,LVL1
2022-03-31,507477,LVL3
2022-03-31,507512,LVL1
2022-03-31,507559,LVL1
2022-03-31,507640,LVL2
2022-03-31,507831,LVL3
2022-03-31,507935,LVL1
2022-03-31,508002,LVL1
2022-03-31,508026,LVL1
2022-03-31,508101,LVL1
2022-03-31,508165,LVL2
2022-03-31,508188,LVL1
2022-03-31,508196,LVL1
2022-03-31,508294,LVL1
2022-03-31,508335,LVL3
2022-04-30,500017,LVL3
2022-04-30,500180,LVL1
2022-04-30,500197,LVL1
2022-04-30,500200,LVL1
2022-04-30,500384,LVL1
2022-04-30,500499,LVL1
2022-04-30,500784,LVL1
2022-04-30,500971,LVL3
2022-04-30,500984,LVL1
2022-04-30,501318,LVL3
2022-04-30,501322,LVL1
2022-04-30,501443,LVL1
2022-04-30,501539,LVL1
2022-04-30,501588,LVL3
2022-04-30,501695,LVL1
2022-04-30,502465,LVL1
2022-04-30,502540,LVL1
2022-04-30,502808,LVL1
2022-04-30,502866,LVL1
2022-04-30,502881,LVL1
2022-04-30,502885,LVL1
2022-04-30,502944,LVL1
2022-04-30,502949,LVL3
2022-04-30,503249,LVL1
2022-04-30,503382,LVL1
2022-04-30,503548,LVL1
2022-04-30,503605,LVL1
2022-04-30,503755,LVL1
2022-04-30,503760,LVL1
2022-04-30,503762,LVL1
2022-04-30,504248,LVL2
2022-04-30,504267,LVL1
2022-04-30,504276,LVL1
2022-04-30,504312,LVL1
2022-04-30,504322,LVL1
2022-04-30,504364,LVL3
2022-04-30,504468,LVL3
2022-04-30,504607,LVL1
2022-04-30,504681,LVL3
2022-04-30,504699,LVL1
2022-04-30,504776,LVL1
2022-04-30,504973,LVL3
2022-04-30,504981,LVL2
2022-04-30,505472,LVL1
2022-04-30,505505,LVL1
2022-04-30,505550,LVL2
2022-04-30,505571,LVL3
2022-04-30,505573,LVL1
2022-04-30,505623,LVL1
2022-04-30,505704,LVL1
2022-04-30,505710,LVL3
2022-04-30,505717,LVL3
2022-04-30,505795,LVL1
2022-04-30,505796,LVL1
2022-04-30,505863,LVL1
2022-04-30,506015,LVL2
2022-04-30,506062,LVL1
2022-04-30,506304,LVL1
2022-04-30,506329,LVL1
2022-04-30,506367,LVL1
2022-04-30,506373,LVL1
2022-04-30,506404,LVL1
2022-04-30,506410,LVL3
2022-04-30,506446,LVL1
2022-04-30,506559,LVL1
2022-04-30,506793,LVL1
2022-04-30,506811,LVL1
2022-04-30,506839,LVL1
2022-04-30,506916,LVL3
2022-04-30,507024,LVL2
2022-04-30,507033,LVL1
2022-04-30,507046,LVL1
2022-04-30,507074,LVL1
2022-04-30,507199,LVL1
2022-04-30,507208,LVL3
2022-04-30,507213,LVL1
2022-04-30,507457,LVL1
2022-04-30,507566,LVL1
2022-04-30,507670,LVL2
2022-04-30,507677,LVL1
2022-04-30,507704,LVL1
2022-04-30,507706,LVL1
2022-04-30,507838,LVL1
2022-04-30,507992,LVL1
2022-04-30,507993,LVL1
2022-04-30,508059,LVL3
2022-04-30,508094,LVL2
2022-04-30,508117,LVL1
2022-04-30,508144,LVL1
2022-04-30,508174,LVL1
2022-04-30,508461,LVL3
2022-04-30,508498,LVL1
2022-04-30,508648,LVL2
2022-04-30,508686,LVL1
2022-04-30,508735,LVL1
2022-05-31,500067,LVL1
2022-05-31,500289,LVL1
2022-05-31,500306,LVL1
2022-05-31,500340,LVL1
2022-05-31,500444,LVL1
2022-05-31,500494,LVL3
2022-05-31,500617,LVL3
2022-05-31,500872,LVL1
2022-05-31,500935,LVL1
2022-05-31,501078,LVL1
2022-05-31,501365,LVL3
2022-05-31,501366,LVL1
2022-05-31,501581,LVL2
2022-05-31,501621,LVL3
2022-05-31,501756,LVL3
2022-05-31,501817,LVL3
2022-05-31,501863,LVL1
2022-05-31,502056,LVL3
2022-05-31,502140,LVL3
2022-05-31,502210,LVL1
2022-05-31,502290,LVL1
2022-05-31,502318,LVL1
2022-05-31,502379,LVL1
2022-05-31,502405,LVL1
2022-05-31,502722,LVL1
2022-05-31,502880,LVL1
2022-05-31,502891,LVL1
2022-05-31,502898,LVL1
2022-05-31,502914,LVL1
2022-05-31,503011,LVL3
2022-05-31,503071,LVL1
2022-05-31,503212,LVL3
2022-05-31,503222,LVL1
2022-05-31,503223,LVL1
2022-05-31,503323,LVL1
2022-05-31,503398,LVL1
2022-05-31,503538,LVL1
2022-05-31,503688,LVL3
2022-05-31,503825,LVL1
2022-05-31,503827,LVL3
2022-05-31,503846,LVL1
2022-05-31,503853,LVL1
2022-05-31,503983,LVL1
2022-05-31,504134,LVL1
2022-05-31,504323,LVL1
2022-05-31,504328,LVL3
2022-05-31,504348,LVL1
2022-05-31,504468,LVL1
2022-05-31,504506,LVL3
2022-05-31,504548,LVL1
2022-05-31,504574,LVL3
2022-05-31,504605,LVL1
2022-05-31,504607,LVL2
2022-05-31,504647,LVL3
2022-05-31,504716,LVL1
2022-05-31,504761,LVL3
2022-05-31,504901,LVL1
2022-05-31,505183,LVL3
2022-05-31,505236,LVL1
2022-05-31,505246,LVL1
2022-05-31,505317,LVL3
2022-05-31,505485,LVL3
2022-05-31,505511,LVL3
2022-05-31,505551,LVL3
2022-05-31,505749,LVL1
2022-05-31,505880,LVL1
2022-05-31,505886,LVL1
2022-05-31,506004,LVL1
2022-05-31,506162,LVL1
2022-05-31,506312,LVL1
2022-05-31,506315,LVL2
2022-05-31,506479,LVL1
2022-05-31,506523,LVL1
2022-05-31,506567,LVL1
2022-05-31,506678,LVL3
2022-05-31,506688,LVL1
2022-05-31,506757,LVL2
2022-05-31,506774,LVL1
2022-05-31,506781,LVL2
2022-05-31,506807,LVL1
2022-05-31,506829,LVL1
2022-05-31,507010,LVL2
2022-05-31,507040,LVL1
2022-05-31,507046,LVL1
2022-05-31,507053,LVL1
2022-05-31,507175,LVL1
2022-05-31,507342,LVL1
2022-05-31,507355,LVL1
2022-05-31,507448,LVL1
2022-05-31,507455,LVL1
2022-05-31,507458,LVL1
2022-05-31,507513,LVL1
2022-05-31,507619,LVL3
2022-05-31,507672,LVL1
2022-05-31,507719,LVL1
2022-05-31,507826,LVL1
2022-05-31,507897,LVL2
2022-05-31,507912,LVL2
2022-05-31,507936,LVL1
2022-05-31,508044,LVL1
2022-05-31,508263,LVL1
2022-05-31,508264,LVL1
2022-05-31,508321,LVL1
2022-05-31,508355,LVL1
2022-05-31,508377,LVL3
2022-05-31,508484,LVL1
2022-05-31,508512,LVL1
2022-05-31,508527,LVL2
2022-05-31,508625,LVL3
2022-05-31,508632,LVL1
2022-05-31,508711,LVL1
2022-05-31,508712,LVL1
2022-05-31,508782,LVL3
2022-05-31,508813,LVL1
2022-05-31,508827,LVL1
2022-05-31,508903,LVL3
2022-05-31,508909,LVL3
2022-05-31,509058,LVL3
2022-05-31,509078,LVL1
2022-05-31,509110,LVL1
2022-06-30,500203,LVL3
2022-06-30,500391,LVL3
2022-06-30,500486,LVL1
2022-06-30,500502,LVL3
2022-06-30,500840,LVL3
2022-06-30,501234,LVL1
2022-06-30,501787,LVL3
2022-06-30,501845,LVL1
2022-06-30,501868,LVL3
2022-06-30,501988,LVL3
2022-06-30,502136,LVL3
2022-06-30,502212,LVL1
2022-06-30,502217,LVL3
2022-06-30,502254,LVL1
2022-06-30,502422,LVL1
2022-06-30,502599,LVL1
2022-06-30,502650,LVL3
2022-06-30,502750,LVL1
2022-06-30,502897,LVL1
2022-06-30,502922,LVL3
2022-06-30,503120,LVL1
2022-06-30,503190,LVL1
2022-06-30,503193,LVL1
2022-06-30,503306,LVL1
2022-06-30,503310,LVL3
2022-06-30,503835,LVL3
2022-06-30,503885,LVL3
2022-06-30,503908,LVL3
2022-06-30,503968,LVL1
2022-06-30,504074,LVL3
2022-06-30,504327,LVL1
2022-06-30,504506,LVL3
2022-06-30,504545,LVL1
2022-06-30,504722,LVL3
2022-06-30,504733,LVL1
2022-06-30,504786,LVL1
2022-06-30,504917,LVL1
2022-06-30,505008,LVL1
2022-06-30,505089,LVL1
2022-06-30,505091,LVL1
2022-06-30,505247,LVL1
2022-06-30,505270,LVL1
2022-06-30,505316,LVL3
2022-06-30,505550,LVL3
2022-06-30,505629,LVL1
2022-06-30,505703,LVL1
2022-06-30,505747,LVL1
2022-06-30,505807,LVL1
2022-06-30,505977,LVL1
2022-06-30,506044,LVL1
2022-06-30,506170,LVL3
2022-06-30,506231,LVL1
2022-06-30,506239,LVL1
2022-06-30,506271,LVL3
2022-06-30,506286,LVL1
2022-06-30,506287,LVL3
2022-06-30,506311,LVL3
2022-06-30,506325,LVL1
2022-06-30,506359,LVL1
2022-06-30,506458,LVL1
2022-06-30,506468,LVL1
2022-06-30,506580,LVL1
2022-06-30,506585,LVL1
2022-06-30,506616,LVL1
2022-06-30,506636,LVL1
2022-06-30,506697,LVL3
2022-06-30,506708,LVL3
2022-06-30,506722,LVL2
2022-06-30,506811,LVL1
2022-06-30,506814,LVL1
2022-06-30,506847,LVL1
2022-06-30,506876,LVL1
2022-06-30,507212,LVL3
2022-06-30,507487,LVL1
2022-06-30,507511,LVL1
2022-06-30,507539,LVL1
2022-06-30,507553,LVL1
2022-06-30,507606,LVL1
2022-06-30,507658,LVL1
2022-06-30,507682,LVL1
2022-06-30,507798,LVL3
2022-06-30,507801,LVL1
2022-06-30,507962,LVL1
2022-06-30,508042,LVL1
2022-06-30,508107,LVL3
2022-06-30,508234,LVL1
2022-06-30,508252,LVL1
2022-06-30,508313,LVL1
2022-06-30,508422,LVL1
2022-06-30,508454,LVL1
2022-06-30,508559,LVL1
2022-06-30,508722,LVL1
2022-06-30,508757,LVL1
2022-06-30,509043,LVL1
2022-06-30,509044,LVL1
2022-07-31,500006,LVL3
2022-07-31,500021,LVL3
2022-07-31,500242,LVL1
2022-07-31,500281,LVL3
2022-07-31,500285,LVL3
2022-07-31,500333,LVL1
2022-07-31,500435,LVL1
2022-07-31,500456,LVL3
2022-07-31,500528,LVL3
2022-07-31,500542,LVL1
2022-07-31,500651,LVL3
2022-07-31,500663,LVL3
2022-07-31,500756,LVL1
2022-07-31,500985,LVL1
2022-07-31,501071,LVL1
2022-07-31,501184,LVL3
2022-07-31,501244,LVL3
2022-07-31,501358,LVL3
2022-07-31,501661,LVL1
2022-07-31,501783,LVL3
2022-07-31,501924,LVL1
2022-07-31,501951,LVL1
2022-07-31,501955,LVL3
2022-07-31,502053,LVL3
